,id,communityName,lat,lng
46,47,腾泰雅苑,32.222746241512624,118.745441394273
47,48,万科金域蓝湾,31.926784943432903,118.83955614390898
48,49,威尼斯水城第二街区,32.144431031148955,118.75509530392762
49,50,华丰大厦,32.07778673487331,118.77408853664728
50,51,车站南村,32.033037111957086,118.76124312717681
51,52,应天花园,32.0167585426659,118.76684424169262
52,53,21世纪国际公寓,31.93388486965303,118.82912169659673
53,54,市政天元城,31.94773599603315,118.8598689874228
54,55,创芯汇,32.16549605888068,118.69917704355922
55,56,盘金华府,32.208983032933546,118.73864104190136
56,57,新城玖珑湖二期,31.91003529686273,118.83524751136092
57,58,万科金域蓝湾,31.926784943432903,118.83955614390898
58,59,天泓山庄丽山苑,32.06216202945453,118.89621002665952
59,60,羲和,32.060627012884545,118.79231228086711
60,61,星河广场,32.11371375267015,118.78047872272306
61,62,橡树城,31.686827756297784,119.04437357306709
62,63,雨荷苑,32.33569609320751,118.81359286890684
63,64,鼎业花苑,32.06064690362193,118.6413835704387
64,65,骋望七里楠花园,32.32554379496874,118.80349852006066
65,66,华汇康城,32.052142756216554,118.93856046026633
66,67,盘锦花园,32.21415003877978,118.72537998647141
67,68,荷花塘,31.68313148448043,119.01929315272015
68,69,戴家巷,32.087763062123955,118.75841408465118
69,70,紫金上林苑,32.07172842537027,118.91701262633738
70,71,聚贤新城,32.4266499068515,118.93530670787862
71,72,安如村,32.02888486192529,118.7555606261818
72,73,金地自在城第六街区,31.90890691682903,118.67113760486241
73,74,禹洲弘阳滨湖里,31.859410515481194,118.60075842239436
74,75,月苑四村,32.103352720181,118.8358176658681
75,76,中南世纪雅苑,32.04318605210511,118.91670199229202
76,77,合家春天,31.91753374560743,118.84858429394535
77,78,风光里小区,32.00346833526744,118.81169394088928
78,79,同曦艺术家园,31.9463156277209,118.83144579261214
79,80,合家春天,31.91753374560743,118.84858429394535
80,81,银城千花溪,31.92326216388121,118.83721686653044
81,82,合家春天,31.91753374560743,118.84858429394535
82,83,香山美墅,31.950109814541438,118.78304688834555
83,84,佳和园,32.036602624029605,118.73353004287179
84,85,名城世纪园,32.047615392929075,118.75368577275192
85,86,空港公寓,31.79915099355478,118.81900695621547
86,87,绿地云尚,31.9850119862483,118.79729599000592
87,88,精金花园,32.03441801553338,118.7360779966203
88,89,海峡城云珑湾,31.98525661630664,118.69208069952204
89,90,招商兰溪谷一期,32.190599048781486,118.71506600192805
90,91,新城花漾紫郡,32.18941800692731,118.72074302325946
91,92,复兴西苑,32.35282554181714,118.83320180022304
92,93,吉祥山庄,32.14164794649696,118.81970808366601
93,94,新城香悦澜山,32.131033037531715,118.98155300265165
94,95,天正天御溪岸B区,31.917828975251393,118.91134602534987
95,96,银杏家园,32.349670736373724,118.8592565227261
96,97,东郊小镇第八街区,32.06307851336609,118.9535347639649
97,98,地和苑,32.114581393690145,118.71239120744154
98,99,典雅居,32.04405467538784,118.74387753421068
99,100,威尼斯水城第一街区,32.14416023218804,118.75487998009687
100,101,中海万锦熙岸一期,32.05445202837182,118.63225103730208
101,102,金城丽景北区,32.14105603695424,118.72961316135664
102,103,恒丰世家,32.23648268404998,118.75797563071482
103,104,扬子三村,32.244074240266606,118.77242092229856
104,105,银城一方山,31.884650073950393,118.8990133686645
105,106,雨花新村二村,32.0047696176568,118.77958490874063
106,107,新城香溢紫郡雅苑,32.18617365268569,118.70513469553192
107,108,花港幸福城海棠园,32.035441607739806,118.90523108008237
108,109,金轮第一城,31.951521238623815,118.82050470099226
109,110,荣盛莉湖春晓,32.32896076969539,118.8471486220793
110,111,中海国际社区三期,32.033785993613336,118.91593196480886
111,112,弘阳旭日上城三区,32.14681705361505,118.73193698788039
112,113,梅花山庄中沁苑,32.03731619936548,118.84014875605389
113,114,江雁依山郡,32.11299481540394,118.77620162069842
114,115,黄家圩,32.09777391688466,118.80113067656691
115,116,怡景花园,32.04982294307628,118.77933221540069
116,117,大华锦绣华城柳州苑,32.12216785165627,118.72358598053742
117,118,海峡城,31.987184385312553,118.6927016981211
118,119,景枫凤凰台,31.93607909782592,118.82667911408454
119,120,横岭新寓,31.912455385443305,118.86873678992565
120,121,八方公寓,32.039021105152294,118.79208348245373
121,122,锦绣花园,32.063730986119786,118.93975601506955
122,123,时光澔韵,31.993641554553008,118.75969337051099
123,124,康怡花园,32.04443932470588,118.74974454715743
124,125,君悦城市花园,32.00343342797079,118.76924433435418
125,126,阳光聚宝山庄,32.100615016405236,118.86728099601618
126,127,文博家园,32.342268697111834,118.83718398854877
127,128,东方万汇尊邸,32.07095101891386,118.66368499285998
128,129,莱茵东郡,31.94016388937151,118.87083280617209
129,130,雨荷苑,32.33569609320751,118.81359286890684
130,131,尚文西苑,32.028940269366004,118.76370466393526
131,132,丹佛小镇,31.913219973558686,118.7883900095189
132,133,欣旺花苑,31.842108003893465,118.8512040223041
133,134,凤凰街84号,32.049308104678985,118.76764928871778
134,135,南京恒大绿洲,31.921242321334457,118.84769515115157
135,136,江佑铂庭,32.06838590508947,118.65509099387657
136,137,朗诗未来街区二期,32.19328101054993,118.7186939883912
137,138,东郊小镇第六街区,32.06319158143986,118.95556403611194
138,139,景湖名都,31.31364143257695,118.97622137978884
139,140,晔园,32.02568709118218,118.76650944322907
140,141,威尼斯水城第十一街区,32.144431031148955,118.75509530392762
141,142,万科城银杏苑,31.651334738263856,119.05579462932096
142,143,德盈国际,32.01489730363149,118.77230549004054
143,144,金陵世家,32.02479372483093,118.74883986367834
144,145,辰龙雅苑,32.060567876166445,118.74011525107379
145,146,桂馨园,32.21239703392407,118.74081098869125
146,147,百水芊城阅水坊,32.050711319167625,118.9090878649589
147,148,翠屏城,31.80265608669861,118.86597306319365
148,149,定林苑,32.04793690347364,118.9374066766693
149,150,万科九都荟,31.973567080855688,118.81303124830201
150,151,西祠胡同,32.044202046694,118.75390495929635
151,152,泉水苑,32.05081514482925,118.93100894482724
152,153,希泉新寓,31.82446933047364,118.7868996308473
153,154,空港公寓,31.79915099355478,118.81900695621547
154,155,钱塘望景花园,32.07890001596905,118.62463798793557
155,156,融侨中央花园3期,32.00935599369381,118.72562872726712
156,157,中航樾广场,31.93870709181226,118.89551473819479
157,158,明月花园,31.953602985987686,118.84053897996745
158,159,雨花客厅,31.98483266702036,118.7709832741604
159,160,百家湖花园维也纳城,31.942229963230307,118.81470901350299
160,161,上元路301号,31.954338651813075,118.86629510122745
161,162,通宇林景御园,32.11886687380734,118.84011093739194
162,163,盘龙山庄,32.205540030823954,118.7362539746697
163,164,银河湾紫苑,32.052648715488644,118.92673076483597
164,165,通宇林景雅园,32.082994447398384,118.63099448755472
165,166,新城香溢紫郡雅苑,32.18617365268569,118.70513469553192
166,167,三步两桥,32.07923355232014,118.77315695700293
167,168,白云园北片,32.060834488361245,118.75033859659119
168,169,万裕龙庭水岸,31.91428722914275,118.91242947162547
169,170,麒麟山庄,32.05744964103047,118.94492980565427
170,171,华润国际社区,32.094700017875844,118.69577201652363
171,172,市政天元城,31.94773599603315,118.8598689874228
172,173,恒丰世家,32.23648268404998,118.75797563071482
173,174,周洼新村,32.229769467854055,118.7636231876255
174,175,江佑铂庭,32.06838590508947,118.65509099387657
175,176,博学苑丹桂园,31.93067463739806,118.91035070284484
176,177,茉莉园,32.04770728599265,118.92201987108055
177,178,湖滨新寓,32.21055600986801,118.74672489318564
178,179,新城香溢紫郡雅苑,32.18617365268569,118.70513469553192
179,180,威尼斯水城第三街区,32.144431031148955,118.75509530392762
180,181,北宸新苑,31.682023119380894,119.05197808853126
181,182,旭日爱上城第六区,32.137733047133366,118.72097298947001
182,183,方家营,32.10493273869643,118.76174923250115
183,184,爱达花园兰花园,32.020280150155834,118.76799766596744
184,185,天正天御溪岸A区,31.916826738363756,118.9096869449035
185,186,骋望七里楠花园,32.32554379496874,118.80349852006066
186,187,鑫庭雅苑,32.21533037463276,118.73749049220419
187,188,万科金色半山,32.07843497132261,118.60789033932973
188,189,金轮星光名座,31.914642620638517,118.84595585202317
189,190,共青团路,32.004492202794516,118.78220548240488
190,191,明发新城中心,32.07034204713644,118.65701498461785
191,192,招商依云郡,31.781934914629595,118.85306585030409
192,193,九龙洼,32.200779125442445,118.74771132246616
193,194,亚东滨江和园,32.05046181574646,118.6388288793989
194,195,城开汤山公馆,32.054590507851984,119.07116086371353
195,196,广博苑,31.948714760366002,118.87306024451462
196,197,翰香苑,31.8937799880353,118.90251101099815
197,198,城开汤山公馆,32.054590507851984,119.07116086371353
198,199,锦绣花园,32.063730986119786,118.93975601506955
199,200,华保新寓,32.06202899316449,118.73772000926198
200,201,江畔明珠广场,32.13508153857288,118.73970724071116
201,202,翠屏东南,31.959188978172477,118.79066595635898
202,203,高尔夫西花园,31.943472679737926,118.8104690114959
203,204,宝驰景秀苑,31.860285572150914,118.60459436658309
204,205,天和苑东区,32.11597214034392,118.71482274079595
205,206,银城东苑东篱苑,32.03283102684382,118.85549397009754
206,207,万科金色领域,32.13884046920206,118.99013604230785
207,208,茉莉园,32.04770728599265,118.92201987108055
208,209,杨柳新村,32.02977145344407,118.60642035219321
209,210,中南麒麟锦城,32.05491115206809,118.93156670271838
210,211,怡湖华庭,31.93540824050658,118.82475988436246
211,212,盈家春天,31.976239170679857,118.82906519318016
212,213,荣城东苑,32.3239250781641,118.85137200543447
213,214,恒大金碧天下天鸿苑,31.707865145224563,119.07143729118337
214,215,尧建新村,32.127735059109796,118.88541302324343
215,216,云河湾,32.027651042716286,118.76843002040938
216,217,21世纪国际公寓,31.93388486965303,118.82912169659673
217,218,南方新城A区,31.642360317704405,119.03066120894893
218,219,中南世纪雅苑二期,32.04318605210511,118.91670199229202
219,220,燕歌园2园,32.120340658303434,118.8635958773226
220,221,华府国际,32.08040244569382,118.61040748119925
221,222,创业新村,32.165716742703,118.71639971611872
222,223,市政天元城,31.94773599603315,118.8598689874228
223,224,白衣庵,32.03422446684514,118.78943864376106
224,225,荣盛华府,32.338321333473765,118.84786160716259
225,226,学府雅苑（六合）,32.38870987371855,118.75252749762736
226,227,阅城国际花园悠然园,31.990296997400986,118.78214202520535
227,228,兴贤佳园近贤苑,32.109741749699936,118.84710559324539
228,229,银河湾花园,32.0570641288571,118.93681101028564
229,230,裕民家园,32.184267536302556,118.69282440665374
230,231,东方万汇尊邸,32.07095101891386,118.66368499285998
231,232,燕歌园4园,32.12307210757275,118.86227536822292
232,233,双赢花园,31.94461112583992,118.86575387664922
233,234,保利中央公园东苑,31.906284499999842,118.83571714548154
234,235,樱驼花园承乐园,32.08782886878895,118.83666925949156
235,236,阳光雅居,32.12400219430227,118.84063905120125
236,237,恒盛金陵湾,32.07477181985417,118.73957051861252
237,238,大华锦绣华城阅江山,32.11832382208436,118.7337756395982
238,239,南方名苑,31.639059071228555,119.03740990875373
239,240,兴贤佳园修贤苑,32.10908899687388,118.84251929446418
240,241,网巾市小区,32.05254420334062,118.79782239703476
241,242,北江锦城,32.059256148042294,118.6167410740279
242,243,摄山星城赏菊苑,32.148169166168834,119.01511603209876
243,244,康博花园亲情公寓,31.90544199397427,118.83367215298807
244,245,君悦花园,32.25143361302758,118.7501455507371
245,246,朗诗青春街区,31.782604905397047,118.85793098311558
246,247,百合园,32.356392608288644,118.85844014267863
247,248,莉湖花园,32.32563105732256,118.84248183512442
248,249,保利中央公园东苑,31.906284499999842,118.83571714548154
249,250,场门口小区,32.06036636731838,118.76190526816822
250,251,丹佛小镇,31.913219973558686,118.7883900095189
251,252,天润城第十街区,32.15459889466474,118.73570600830861
252,253,骋望骊都,31.88934651854093,118.9013044968677
253,254,金陵天成,31.95632506361569,118.86642239560975
254,255,姜家园,32.087067026778286,118.75115030006016
255,256,欢乐广场,32.34390203021742,118.84233496217354
256,257,银河湾紫苑,32.052648715488644,118.92673076483597
257,258,天和苑,32.11583092586797,118.71462915595853
258,259,中交锦兰荟,32.055263622222434,118.60689995750498
259,260,空港公寓,31.79915099355478,118.81900695621547
260,261,华保新寓,32.06202899316449,118.73772000926198
261,262,世茂滨江新城,32.083212655845756,118.7410490396514
262,263,力导大厦,32.06431491044153,118.7482909091812
263,264,金王府,31.955671205637902,118.83030862766707
264,265,庆丰小区安居苑,31.650309907345846,119.04075088660646
265,266,海润枫景家园,32.16851474974648,118.73266183059638
266,267,恒盛金陵湾,32.07477181985417,118.73957051861252
267,268,东方龙湖湾东湖苑,31.926214308211666,118.90482747141672
268,269,新城香溢紫郡,32.18267102777518,118.70542296177008
269,270,朗诗青春街区,31.782604905397047,118.85793098311558
270,271,雨庭花园,32.32837329454931,118.83912630472246
271,272,朗诗玲珑屿,31.93227949953602,118.8374565344405
272,273,江南青年城,31.9137840236771,118.79321103552985
273,274,龙山名府,31.660121334322184,119.05050019630625
274,275,天空之都,32.04154167463249,118.79487424818157
275,276,威尼斯水城第二街区,32.144431031148955,118.75509530392762
276,277,金盛公寓,31.975698786190158,118.83101819918939
277,278,新城香溢紫郡,32.18267102777518,118.70542296177008
278,279,萍聚村,32.04919095202787,118.7725677054189
279,280,大华锦绣华城桂美颂,32.12467242265692,118.72967613257288
280,281,亲水湾花园,31.959752896700586,118.82937825265037
281,282,金轮新都汇,31.956755043329615,118.8260503900581
282,283,万裕龙庭水岸,31.91428722914275,118.91242947162547
283,284,燕华花园,32.125158940958606,118.83652094925186
284,285,城市之光大厦,31.94575200889024,118.88689352055442
285,286,文化名园,31.936182288526762,118.81802933032895
286,287,沿河二村,32.03212881872321,118.76012707241122
287,288,万科金域国际,31.962749042965534,118.86729015873237
288,289,新城香溢紫郡,32.18267102777518,118.70542296177008
289,290,同曦公寓,31.948220707060973,118.82953060526486
290,291,宁工新寓二村,32.06538643582281,118.74390322574826
291,292,凤凰和美,32.01277960699059,118.7699383651912
292,293,相府营,32.052668990525355,118.79704203903825
293,294,德盈国际,32.01489730363149,118.77230549004054
294,295,百水家园,32.054514535434095,118.91052272834997
295,296,金盛田锦上,32.056812806781274,118.62840170836128
296,297,威尼斯水城第三街区,32.144431031148955,118.75509530392762
297,298,银城东苑东篱苑,32.03283102684382,118.85549397009754
298,299,定林苑,32.04793690347364,118.9374066766693
299,300,百水芊城阅水坊,32.050711319167625,118.9090878649589
300,301,中航樾公馆,31.958088626193714,118.88755566154583
301,302,南湾营宁康苑,32.0477469966216,118.91200583074696
302,303,南钢四村小区,32.20517432155139,118.75030014911536
303,304,吉庆家园百花苑别墅,32.02226503632386,118.759095368533
304,305,永欣新寓紫荆苑,31.76932856710543,118.86672413643053
305,306,凤凰花园城静幽园,32.048352830225284,118.7491362146661
306,307,中建八局,32.0104944568488,118.82734053643155
307,308,新城保利天地,31.797214104629486,118.82264967488898
308,309,盛和家园,32.03993078323904,118.89656656411641
309,310,武夷绿洲观竹苑,31.934937404039797,118.84918031965123
310,311,朗诗熙园,32.038730630650996,118.7860412999325
311,312,麒麟山庄,32.05744964103047,118.94492980565427
312,313,迈皋桥街79号,32.111228191832105,118.81550833472883
313,314,21世纪现代城,31.932478841234893,118.83204325560683
314,315,晓庄国际广场,32.124406380743096,118.82641294616194
315,316,科巷新寓,32.04617661544575,118.80256850436618
316,317,金竹花园,31.98517989671603,118.83664069337634
317,318,天景山公寓瑞庭苑,31.956198995077674,118.8853654130514
318,319,紫金墨香苑,32.10342803989179,118.84132742271355
319,320,茉莉园,32.04770728599265,118.92201987108055
320,321,雨花村,32.008460246694874,118.79861155842528
321,322,南方花园B组团,31.967064297352017,118.82745605852013
322,323,大全福巷,32.02746397001426,118.79343876136646
323,324,玖岛梦,31.887728789618727,118.71227164297815
324,325,世茂君望墅,32.01393800473311,118.87383027199778
325,326,复地朗香,31.918639721656724,118.78068380587099
326,327,天泽苑,31.92380914259112,118.85784842883922
327,328,钻石星城,32.236389074018554,118.7683819610646
328,329,东新南路,31.955733902833252,118.86100105807733
329,330,万科金域蓝湾,31.926784943432903,118.83955614390898
330,331,线路新村社区,32.10293979882462,118.80151083945873
331,332,威尼斯水城第十五街区,32.154679215608425,118.76379763855553
332,333,天悦花园,32.05937143950012,118.90364323526292
333,334,新城香溢紫郡,32.18267102777518,118.70542296177008
334,335,翠屏城,31.80265608669861,118.86597306319365
335,336,雍景园小区,31.92023039111332,118.85992090948127
336,337,鼎业国际花园,32.0676527616619,118.63744126687763
337,338,绿城水晶蓝湾,31.94000577774974,118.82700996000386
338,339,爱涛漪水园荣晖轩,31.923835958944306,118.8073739896918
339,340,教工新村(鼓楼),32.04966073756172,118.75811181383014
340,341,水月秦淮,32.04513860640491,118.80040736097028
341,342,文鼎雅苑,31.915326197494057,118.91868446272198
342,343,百合园,32.356392608288644,118.85844014267863
343,344,锦泉苑,32.067296591344,119.06082289441305
344,345,金陵世纪花园,32.04701131422618,118.74267739804935
345,346,涵碧楼,32.06465288561847,118.80242172124585
346,347,金王府,31.955671205637902,118.83030862766707
347,348,工商联社区,31.942178256418494,118.854431723832
348,349,招商依云郡,31.781934914629595,118.85306585030409
349,350,瑞景国际,32.324336911293365,118.82326645145213
350,351,香缇郡,32.322950828603986,118.81870934760002
351,352,兴贤佳园修贤苑,32.10908899687388,118.84251929446418
352,353,南京碧桂园浅山苑,31.888465991925496,118.70232201114965
353,354,滟紫台,31.942310702400682,118.78595263717868
354,355,盈嘉大厦,32.02919626048623,118.7884314214029
355,356,碧树园南片,32.06009340397267,118.75208319572211
356,357,恒大金碧天下天鸿苑,31.707865145224563,119.07143729118337
357,358,融侨中央花园1期,32.00993804844825,118.72597897658547
358,359,同心佳园,32.06501304428782,118.64707900703308
359,360,大华锦绣华城香榭美颂,32.11932498276186,118.72985112248622
360,361,融侨世家,31.941008985204025,118.88312090690418
361,362,天泰青城苑,31.919355066618174,118.79685465250887
362,363,颐家春天花园,31.787291480736066,118.8678721708723
363,364,荣盛阿尔卡迪亚,32.22921708024411,118.74587087413732
364,365,萨家湾,32.08955707537107,118.76481030195015
365,366,中央北路126号院,32.111607310719094,118.78764917696482
366,367,通宇林景熙园,32.096088623161954,118.65142150569885
367,368,城市之光大厦,31.94575200889024,118.88689352055442
368,369,茉莉南苑,32.335280422479094,118.8164030380337
369,370,中海凤凰熙岸三期,32.049838857563955,118.76438288459529
370,371,东郊小镇第二街区,32.05883973580185,118.95934060230644
371,372,长虹路203号,32.032125298485724,118.77227665443367
372,373,宏进锦绣家园,32.34020771267748,118.83715811735009
373,374,塞纳名邸,31.686841506517112,119.03995669470508
374,375,金地名京,32.03082150025971,118.75201770925044
375,376,保利梧桐语花园,31.90007242522009,118.91741875025842
376,377,恒大金碧天下湖光苑,31.69837391292692,119.06557304411926
377,378,琴韵华庭,31.680204597319683,119.04253168744943
378,379,锁金五村,32.08048505068784,118.82600754088529
379,380,文化名园,31.936182288526762,118.81802933032895
380,381,桥北新村,32.1379841445064,118.74271575569462
381,382,紫园,32.057404349746854,118.89565658063482
382,383,人和苑,32.11611801841228,118.70851160560504
383,384,莲花嘉园,31.970981982221993,118.72315012270398
384,385,骋望七里楠花园,32.32554379496874,118.80349852006066
385,386,凤凰和熙一期,32.02211104732577,118.74517899923352
386,387,翠屏湾花园城,31.912610096665137,118.80014891847506
387,388,亚东滨江和园,32.05046181574646,118.6388288793989
388,389,威尼斯水城第八街区,32.151485199343504,118.7565336707102
389,390,金地自在城第四街区,31.91107101865797,118.67233477661556
390,391,南京碧桂园逸谷苑,31.887137981056444,118.7034159675997
391,392,保利罗兰香谷,32.13694099659959,118.99223241787648
392,393,骋望骊都,31.88934651854093,118.9013044968677
393,394,缤纷家园,32.032931505830554,118.75237191111303
394,395,康馨花园(江宁),31.958526869176943,118.84656705909214
395,396,云河湾,32.027651042716286,118.76843002040938
396,397,金地自在城第七街区,31.908338775067087,118.66684568079684
397,398,摄山星城步青苑,32.14406568547839,119.00502464766078
398,399,保利梧桐语花园,31.90007242522009,118.91741875025842
399,400,融创臻园,32.056893826668166,118.6209548455141
400,401,百悦家花园,32.21827484610507,118.76260998884078
401,402,钻石星城,32.236389074018554,118.7683819610646
402,403,方山熙园,31.933525722738263,118.9093001345509
403,404,经典雅居,32.347644772785486,118.85725572686373
404,405,朗诗青春街区,31.782604905397047,118.85793098311558
405,406,翠屏东南,31.959188978172477,118.79066595635898
406,407,南方花园瑞阳居,31.967860284599986,118.82540837111013
407,408,蒋湾花园A区,32.31363916311773,118.8270396040857
408,409,定林苑,32.04793690347364,118.9374066766693
409,410,颐家春天花园,31.787291480736066,118.8678721708723
410,411,省电力公司宿舍,32.112950775245196,118.83635242713818
411,412,五福家园,32.16151800288575,118.95589344474244
412,413,荣昌花园,31.64481792254892,119.03622603192214
413,414,新华四村,32.229353841163885,118.76060802518126
414,415,平治东苑,31.94747517937524,118.70728568807559
415,416,青年路4号,31.927864145220354,118.65632373852792
416,417,北苑一村,32.10865996817348,118.82685194806466
417,418,东郊小镇第六街区,32.06319158143986,118.95556403611194
418,419,汇景和园,31.99025611318898,118.84098822255298
419,420,四季阳光花园,32.00345333125561,118.77665867854188
420,421,东郊小镇第三街区,32.065877786443814,118.95752009635991
421,422,天一公寓,32.3534772155628,118.84298740146544
422,423,湖西村小区,32.03409653356944,118.75545121257068
423,424,新桥家园,32.00732074392171,118.8686179485982
424,425,明发滨江新城小三期,32.13498002632004,118.75150702256802
425,426,方圆绿茵,32.11282561238525,118.8249638895438
426,427,世茂荣里一期,32.112044124293746,118.68504085890144
427,428,阳光帝景,32.11032606538159,118.69044784959655
428,429,北京东路24号,32.06362051973011,118.80581920251514
429,430,紫金东郡,32.08810121317888,118.9012518561648
430,431,西一新村,32.03300114466694,118.79567194347443
431,432,大华锦绣华城阅江山,32.11832382208436,118.7337756395982
432,433,盛和家园南区,32.036757047565,118.89794133086889
433,434,悦恒君铂国际,31.951438899132533,118.82835562165782
434,435,花港幸福城杜鹃园,32.03731321498703,118.91014831461342
435,436,天地花园,32.029720026015696,118.83596804221048
436,437,青山湾花园,31.972637516705984,118.8697507971853
437,438,盘龙山庄,32.205540030823954,118.7362539746697
438,439,荣盛兰亭苑,32.232593662615436,118.75384091011348
439,440,大地伊丽雅特湾,32.121253036371535,118.81861996620177
440,441,后半山园4号,32.05732004057414,118.83099300171983
441,442,尧安新村,32.129311670182304,118.8840693378616
442,443,善水湾花园,31.95671720764726,118.7355665014629
443,444,瀛洲湾,31.977986113661228,118.83796515502026
444,445,中电颐和家园尚玄,32.10133795198871,118.8226289240317
445,446,百家湖西花园伦敦城,31.936196690783067,118.8144851557699
446,447,麒麟山庄,32.05744964103047,118.94492980565427
447,448,紫薇花园,31.974005478970298,118.82586264420652
448,449,合家春天,31.91753374560743,118.84858429394535
449,450,御林山庄,32.10091852158646,118.8134367434092
450,451,翠屏国际广场苑,31.94142157174368,118.79371723068472
451,452,长冲街8号,32.23578813324549,118.76983062063171
452,453,定林苑,32.04793690347364,118.9374066766693
453,454,托乐嘉单身公寓,31.950656019186265,118.79221229946386
454,455,九龙雅苑,32.00668434204772,118.81409169795653
455,456,双龙嘉园梅香路5号,31.97396657932103,118.79339520792212
456,457,威尼斯水城第六街区,32.144431031148955,118.75509530392762
457,458,银城西堤国际三区,32.007855983728604,118.74058704112763
458,459,和昌湾景,31.925050961314582,118.67616003096869
459,460,同曦公寓,31.948220707060973,118.82953060526486
460,461,百子亭后,32.07308269102473,118.79204532602888
461,462,南京碧桂园逸谷苑,31.887137981056444,118.7034159675997
462,463,中南锦城,31.641280973612176,119.05517399004411
463,464,东郊小镇第六街区,32.06319158143986,118.95556403611194
464,465,中粮鸿云,31.998066730790253,118.88942252005667
465,466,天坛新寓,32.02389790059912,118.83548879622089
466,467,水月秦淮,32.04513860640491,118.80040736097028
467,468,威尼斯水城第八街区,32.151485199343504,118.7565336707102
468,469,芳庭潘园,32.22398877820842,118.73503730968699
469,470,湖西街42号,32.031594023212755,118.7545047965125
470,471,方家营,32.10493273869643,118.76174923250115
471,472,弘阳爱上城,32.13105841671441,118.73099942641963
472,473,富力尚悦居二期,31.923294956646114,118.6813864622563
473,474,金陵一村,32.10961360040125,118.7713917336758
474,475,丹桂园,32.02076845424281,118.7371229055895
475,476,新城玖珑湖二期,31.91003529686273,118.83524751136092
476,477,明发城市广场,32.11129604248543,118.69254296753748
477,478,东方天郡西区,32.10296335068601,118.9233937395275
478,479,爱涛天逸园,31.664174435201087,119.05584161069912
479,480,萨家湾49号,32.08990744046616,118.76410274173385
480,481,白鹭花园凤栖苑,32.0353813832491,118.75132439705784
481,482,江佑铂庭,32.06838590508947,118.65509099387657
482,483,新城花漾紫郡,32.18941800692731,118.72074302325946
483,484,金地名京,32.03082150025971,118.75201770925044
484,485,西善花苑家和园,31.942736765033715,118.70057678320485
485,486,飞燕小区,31.64959975799304,119.04469884949225
486,487,正荣润锦城,32.07681938153722,118.67909883744458
487,488,威尼斯水城第十四街区,32.144431031148955,118.75509530392762
488,489,经纬城市花园小区,31.97480331982538,118.82498113700959
489,490,雅居乐花园,32.01549654456247,118.80550245999231
490,491,骋望七里楠花园,32.32554379496874,118.80349852006066
491,492,天华硅谷,32.16193073301148,118.72350495338043
492,493,托乐嘉贵邻居,31.952306102573424,118.79175703823138
493,494,殷巷新寓242幢至297幢,31.920834700306358,118.84398883244796
494,495,明园,32.03820699368157,118.75188799393479
